gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.5495.jpg,"['cat', '5495', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.917.jpg,"['cat', '917', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.6620.jpg,"['cat', '6620', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2153.jpg,"['cat', '2153', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.12465.jpg,"['cat', '12465', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.11452.jpg,"['cat', '11452', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.5991.jpg,"['cat', '5991', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.1183.jpg,"['cat', '1183', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.9570.jpg,"['cat', '9570', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.11805.jpg,"['cat', '11805', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.348.jpg,"['cat', '348', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.3499.jpg,"['cat', '3499', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.3739.jpg,"['cat', '3739', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.4022.jpg,"['cat', '4022', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.10891.jpg,"['cat', '10891', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.4823.jpg,"['cat', '4823', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.6774.jpg,"['cat', '6774', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.3696.jpg,"['cat', '3696', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.3170.jpg,"['cat', '3170', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.7408.jpg,"['cat', '7408', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.3415.jpg,"['cat', '3415', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.7100.jpg,"['cat', '7100', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.237.jpg,"['cat', '237', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.8511.jpg,"['cat', '8511', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.3107.jpg,"['cat', '3107', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.9643.jpg,"['cat', '9643', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.8662.jpg,"['cat', '8662', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.10481.jpg,"['cat', '10481', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.11927.jpg,"['cat', '11927', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.99.jpg,"['cat', '99', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.10343.jpg,"['cat', '10343', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2686.jpg,"['cat', '2686', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.6382.jpg,"['cat', '6382', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.11276.jpg,"['cat', '11276', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.401.jpg,"['cat', '401', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2034.jpg,"['cat', '2034', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.11814.jpg,"['cat', '11814', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.9097.jpg,"['cat', '9097', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.12344.jpg,"['cat', '12344', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.7873.jpg,"['cat', '7873', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.12149.jpg,"['cat', '12149', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.8664.jpg,"['cat', '8664', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.6952.jpg,"['cat', '6952', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.1481.jpg,"['cat', '1481', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.5792.jpg,"['cat', '5792', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.10742.jpg,"['cat', '10742', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.8035.jpg,"['cat', '8035', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.11211.jpg,"['cat', '11211', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.7006.jpg,"['cat', '7006', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.11192.jpg,"['cat', '11192', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.11084.jpg,"['cat', '11084', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.20.jpg,"['cat', '20', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.10917.jpg,"['cat', '10917', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.892.jpg,"['cat', '892', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.9026.jpg,"['cat', '9026', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.6690.jpg,"['cat', '6690', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.1375.jpg,"['cat', '1375', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.6131.jpg,"['cat', '6131', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.6318.jpg,"['cat', '6318', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.1152.jpg,"['cat', '1152', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.6149.jpg,"['cat', '6149', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.9784.jpg,"['cat', '9784', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.11131.jpg,"['cat', '11131', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.8406.jpg,"['cat', '8406', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.9937.jpg,"['cat', '9937', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.4498.jpg,"['cat', '4498', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.3052.jpg,"['cat', '3052', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.7097.jpg,"['cat', '7097', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.8494.jpg,"['cat', '8494', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2401.jpg,"['cat', '2401', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.3944.jpg,"['cat', '3944', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2983.jpg,"['cat', '2983', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.3483.jpg,"['cat', '3483', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.215.jpg,"['cat', '215', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.12068.jpg,"['cat', '12068', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.7037.jpg,"['cat', '7037', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.877.jpg,"['cat', '877', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.7096.jpg,"['cat', '7096', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.12258.jpg,"['cat', '12258', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2080.jpg,"['cat', '2080', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.12081.jpg,"['cat', '12081', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.5253.jpg,"['cat', '5253', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.7906.jpg,"['cat', '7906', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.9480.jpg,"['cat', '9480', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.4742.jpg,"['cat', '4742', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.1828.jpg,"['cat', '1828', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.5897.jpg,"['cat', '5897', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2480.jpg,"['cat', '2480', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.9988.jpg,"['cat', '9988', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.11765.jpg,"['cat', '11765', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.10463.jpg,"['cat', '10463', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.11444.jpg,"['cat', '11444', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.9000.jpg,"['cat', '9000', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.8444.jpg,"['cat', '8444', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.5446.jpg,"['cat', '5446', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.4246.jpg,"['cat', '4246', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.3946.jpg,"['cat', '3946', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.9592.jpg,"['cat', '9592', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.1463.jpg,"['cat', '1463', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.1635.jpg,"['cat', '1635', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.11815.jpg,"['cat', '11815', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.5237.jpg,"['cat', '5237', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.4026.jpg,"['cat', '4026', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.1501.jpg,"['cat', '1501', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.12189.jpg,"['cat', '12189', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.7940.jpg,"['cat', '7940', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.3902.jpg,"['cat', '3902', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.1111.jpg,"['cat', '1111', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.7568.jpg,"['cat', '7568', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2417.jpg,"['cat', '2417', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.10932.jpg,"['cat', '10932', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2059.jpg,"['cat', '2059', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.1865.jpg,"['cat', '1865', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2154.jpg,"['cat', '2154', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.9117.jpg,"['cat', '9117', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2653.jpg,"['cat', '2653', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.608.jpg,"['cat', '608', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.9802.jpg,"['cat', '9802', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.7523.jpg,"['cat', '7523', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.4796.jpg,"['cat', '4796', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.1764.jpg,"['cat', '1764', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.5739.jpg,"['cat', '5739', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.7600.jpg,"['cat', '7600', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.127.jpg,"['cat', '127', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2780.jpg,"['cat', '2780', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.8346.jpg,"['cat', '8346', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.6257.jpg,"['cat', '6257', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.9634.jpg,"['cat', '9634', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.10353.jpg,"['cat', '10353', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.8249.jpg,"['cat', '8249', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.1067.jpg,"['cat', '1067', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.10258.jpg,"['cat', '10258', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.5750.jpg,"['cat', '5750', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.10727.jpg,"['cat', '10727', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.562.jpg,"['cat', '562', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.12428.jpg,"['cat', '12428', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.6130.jpg,"['cat', '6130', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.8743.jpg,"['cat', '8743', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.9792.jpg,"['cat', '9792', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.12010.jpg,"['cat', '12010', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.6430.jpg,"['cat', '6430', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.7325.jpg,"['cat', '7325', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.4111.jpg,"['cat', '4111', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.9636.jpg,"['cat', '9636', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.5084.jpg,"['cat', '5084', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.370.jpg,"['cat', '370', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.1551.jpg,"['cat', '1551', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.11092.jpg,"['cat', '11092', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.11657.jpg,"['cat', '11657', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.7861.jpg,"['cat', '7861', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.9563.jpg,"['cat', '9563', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2243.jpg,"['cat', '2243', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.4897.jpg,"['cat', '4897', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.1320.jpg,"['cat', '1320', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.8621.jpg,"['cat', '8621', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.7276.jpg,"['cat', '7276', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.6404.jpg,"['cat', '6404', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2751.jpg,"['cat', '2751', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.6206.jpg,"['cat', '6206', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.5332.jpg,"['cat', '5332', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.7070.jpg,"['cat', '7070', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.10649.jpg,"['cat', '10649', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.766.jpg,"['cat', '766', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.5000.jpg,"['cat', '5000', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.45.jpg,"['cat', '45', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2248.jpg,"['cat', '2248', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.10193.jpg,"['cat', '10193', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.207.jpg,"['cat', '207', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2519.jpg,"['cat', '2519', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.3359.jpg,"['cat', '3359', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.1472.jpg,"['cat', '1472', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.4058.jpg,"['cat', '4058', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2001.jpg,"['cat', '2001', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.8771.jpg,"['cat', '8771', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.651.jpg,"['cat', '651', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.7921.jpg,"['cat', '7921', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.6603.jpg,"['cat', '6603', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.1724.jpg,"['cat', '1724', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.6762.jpg,"['cat', '6762', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.10177.jpg,"['cat', '10177', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2451.jpg,"['cat', '2451', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.11757.jpg,"['cat', '11757', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.1132.jpg,"['cat', '1132', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.7883.jpg,"['cat', '7883', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.3228.jpg,"['cat', '3228', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.5067.jpg,"['cat', '5067', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.11739.jpg,"['cat', '11739', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.11468.jpg,"['cat', '11468', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.8903.jpg,"['cat', '8903', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.1891.jpg,"['cat', '1891', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.9146.jpg,"['cat', '9146', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.11430.jpg,"['cat', '11430', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2423.jpg,"['cat', '2423', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.8033.jpg,"['cat', '8033', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.6075.jpg,"['cat', '6075', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2610.jpg,"['cat', '2610', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.17.jpg,"['cat', '17', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.4696.jpg,"['cat', '4696', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.4092.jpg,"['cat', '4092', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.6207.jpg,"['cat', '6207', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.11909.jpg,"['cat', '11909', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.10664.jpg,"['cat', '10664', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.8635.jpg,"['cat', '8635', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.11229.jpg,"['cat', '11229', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2455.jpg,"['cat', '2455', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.638.jpg,"['cat', '638', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.5507.jpg,"['cat', '5507', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.6637.jpg,"['cat', '6637', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.3487.jpg,"['cat', '3487', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.8146.jpg,"['cat', '8146', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.2286.jpg,"['cat', '2286', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.109.jpg,"['cat', '109', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.409.jpg,"['cat', '409', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.6538.jpg,"['cat', '6538', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.4596.jpg,"['cat', '4596', 'jpg']"
gs://dog-vs-cat-arnaud-test/dog-vs-cat/train/cat.965.jpg,"['cat', '965', 'jpg']"
